   Compiling codescout v0.15.0 (/home/marius/work/claude/codescout)
test util::path_security::tests::normalization_does_not_flag_benign_commands ... ok
test util::path_security::tests::quoting_the_command_name_no_longer_bypasses_the_source_file_block ... ok
test util::path_security::tests::read_empty_path_rejected ... ok
test usage::db::tests::retention_prunes_old_rows ... ok
test util::path_security::tests::read_absolute_outside_project_allowed ... ok
test util::path_security::tests::raw_only_matches_are_still_caught ... ok
test util::path_security::tests::read_null_byte_rejected ... ok
test util::path_security::tests::read_aws_credentials_denied ... ok
test util::path_security::tests::read_etc_shadow_denied ... ok
test util::path_security::tests::read_only_refusal_names_the_project_and_the_remedy ... ok
test util::path_security::tests::quoted_dangerous_text_is_flagged_and_the_raw_pass_did_it_first ... ok
test util::path_security::tests::read_only_refusal_offers_the_per_call_pin_before_reactivation ... ok
test util::path_security::tests::read_relative_without_project_errors ... ok
test util::path_security::tests::read_tools_always_allowed ... ok
test util::path_security::tests::root_profile_bypasses_dangerous_command_check ... ok
test util::path_security::tests::read_ssh_key_denied ... ok
test util::path_security::tests::read_relative_with_project_resolves ... ok
test util::path_security::tests::root_profile_bypasses_read_deny_list ... ok
test util::path_security::tests::root_profile_bypasses_write_boundary ... ok
test util::path_security::tests::semicolon_then_cat_blocked ... ok
test util::path_security::tests::shell_tokens_never_returns_nothing_for_a_command_with_words ... ok
test util::path_security::tests::source_file_access_allows_a_commit_message_quoting_a_pipe_alternation ... ok
test util::path_security::tests::source_file_access_allows_a_pipe_inside_a_heredoc_body ... ok
test util::path_security::tests::safe_command_not_flagged ... ok
test util::path_security::tests::source_file_access_allows_cat_on_markdown ... ok
test util::path_security::tests::source_file_access_allows_cat_without_source_ext ... ok
test usage::db::tests::recent_errors_respects_limit ... ok
test util::path_security::tests::source_file_access_allows_cat_heredoc_with_source_ext_in_content ... ok
test util::path_security::tests::source_file_access_allows_non_blocked_command ... ok
test util::path_security::tests::source_file_access_allows_git_diff_piped_to_head ... ok
test util::path_security::tests::source_file_access_allows_a_source_read_outside_the_project ... ok
test util::path_security::tests::source_file_access_allows_wc_on_source ... ok
test util::path_security::tests::source_file_access_allows_wc_on_txt ... ok
test util::path_security::tests::source_file_access_allows_sed_on_toml ... ok
test util::path_security::tests::source_file_access_blocks_a_read_across_a_line_continuation ... ok
test util::path_security::tests::source_file_access_blocks_cat_in_same_segment_as_source_file ... ok
test util::path_security::tests::source_file_access_blocks_cat_on_rs ... ok
test util::path_security::tests::source_file_access_blocks_a_source_read_on_a_here_string_line ... ok
test util::path_security::tests::source_file_access_blocks_awk_on_java ... ok
test util::path_security::tests::source_file_access_blocks_cat_rs_file_after_heredoc_segment ... ok
test util::path_security::tests::source_file_access_blocks_head_on_ts ... ok
test util::path_security::tests::source_file_access_blocks_less_on_rs ... ok
test util::path_security::tests::source_file_access_blocks_sed_on_py ... ok
test util::path_security::tests::source_file_access_does_not_split_a_newline_inside_a_quoted_argument ... ok
test util::path_security::tests::source_file_access_blocks_tail_on_go ... ok
test util::path_security::tests::source_file_access_here_string_does_not_swallow_a_following_read ... ok
test util::path_security::tests::source_file_access_hint_mentions_read_file ... ok
test util::path_security::tests::source_file_access_hint_mentions_symbols ... ok
test util::path_security::tests::source_file_access_omits_the_sibling_note_for_a_single_clause ... ok
test util::path_security::tests::source_file_access_names_the_offending_clause_in_a_compound_command ... ok
test util::path_security::tests::source_file_access_keeps_blocking_when_a_path_cannot_be_resolved ... ok
test util::path_security::tests::source_file_access_splits_on_newlines ... ok
test util::path_security::tests::source_file_access_sed_hint_mentions_grep ... ok
test util::path_security::tests::split_outside_quotes_ampersand ... ok
test util::path_security::tests::source_file_access_still_blocks_paths_inside_the_project ... ok
test util::path_security::tests::split_outside_quotes_ampersand_inside_double_quotes ... ok
test util::path_security::tests::split_outside_quotes_double_pipe_before_single_pipe ... ok
test util::path_security::tests::source_file_access_still_blocks_content_readers_after_the_wc_carve_out ... ok
test util::path_security::tests::split_outside_quotes_empty_segments_skipped ... ok
test util::path_security::tests::split_outside_quotes_escaped_quote ... ok
test util::path_security::tests::split_outside_quotes_newline ... ok
test util::path_security::tests::split_outside_quotes_newline_inside_double_quotes ... ok
test util::path_security::tests::split_outside_quotes_no_separators ... ok
test util::path_security::tests::split_outside_quotes_pipe ... ok
test util::path_security::tests::split_outside_quotes_pipe_inside_single_quotes ... ok
test util::path_security::tests::split_outside_quotes_semicolon ... ok
test util::path_security::tests::unclosed_quote_still_gets_the_raw_pass ... ok
test util::path_security::tests::validate_approve_path_rejects_filesystem_root ... ok
test util::path_security::tests::symlink_write_escape_caught ... ok
test util::path_security::tests::symlink_to_denied_path_is_caught_on_read ... ok
test util::path_security::tests::validate_approve_path_accepts_normal_directory ... ok
test util::path_security::tests::validate_approve_path_rejects_denied_path ... ok
test util::path_security::tests::validate_approve_path_rejects_home_directory ... ok
test util::path_security::tests::validate_approve_path_rejects_null_byte ... ok
test util::path_security::tests::validate_approve_path_resolves_relative_path ... ok
test util::path_security::tests::validate_read_path_accepts_library_paths ... ok
test util::path_security::tests::validate_write_path_allows_session_approved_root ... ok
test usage::db::tests::query_lsp_stats_excludes_failed_starts ... ok
test util::path_security::tests::validate_write_path_outside_root_mentions_approve_write ... ok
test util::path_security::tests::validate_write_path_session_root_still_respects_deny_list ... ok
test util::path_security::tests::write_block_cause_precedence_prefers_the_durable_cause ... ok
test util::path_security::tests::validate_write_path_still_bails_outside_with_unchanged_message ... ok
test util::path_security::tests::write_empty_path_rejected ... ok
test util::path_security::tests::write_null_byte_rejected ... ok
test util::path_security::tests::write_denial_names_an_approve_write_call_that_can_be_run_verbatim ... ok
test util::path_security::tests::write_extra_root_allowed ... ok
test util::path_security::tests::write_to_ssh_denied_even_if_under_project ... ok
test util::path_security::tests::write_outside_project_rejected ... ok
test util::path_security::tests::write_to_tmp_allowed ... ok
test util::path_security::tests::write_traversal_via_nonexistent_dir_rejected ... ok
test util::path_security::tests::write_traversal_outside_project_rejected ... ok
test util::shrink_guard::tests::a_single_line_document_relies_on_the_byte_arm ... ok
test util::path_security::tests::write_within_cwd_allowed_even_outside_project_root ... ok
test util::shrink_guard::tests::a_uniform_fixture_cannot_tell_the_arms_apart ... ok
test util::path_security::tests::write_within_project_allowed ... ok
test util::shrink_guard::tests::catches_an_ordinary_byte_shrink ... ok
test util::shrink_guard::tests::catches_a_line_truncation_that_keeps_the_bytes ... ok
test util::shrink_guard::tests::is_silent_below_the_byte_floor ... ok
test util::shrink_guard::tests::permits_a_growing_write ... ok
test util::shrink_guard::tests::permits_removing_exactly_half ... ok
test util::text::tests::blank_non_code_does_not_carry_literal_state_between_lines ... ok
test util::text::tests::count_lines_empty ... ok
test util::text::tests::blank_non_code_keeps_code_and_blanks_comments_and_literals ... ok
test util::text::tests::count_lines_multi ... ok
test util::text::tests::count_lines_single ... ok
test util::text::tests::extract_lines_first_line ... ok
test util::text::tests::extract_lines_full_range ... ok
test util::text::tests::extract_lines_middle ... ok
test util::text::tests::extract_lines_out_of_bounds_returns_empty ... ok
test util::text::tests::extract_lines_single ... ok
test util::text::tests::extract_lines_to_budget_budget_hit_before_end_line ... ok
test util::text::tests::extract_lines_to_budget_empty_text ... ok
test util::text::tests::extract_lines_to_budget_fits_all ... ok
test util::text::tests::extract_lines_to_budget_respects_end_line ... ok
test util::text::tests::extract_lines_to_budget_respects_start_line ... ok
test util::text::tests::extract_lines_to_budget_single_line_exceeds_budget ... ok
test util::text::tests::extract_lines_to_budget_start_beyond_total ... ok
test util::text::tests::extract_lines_to_budget_truncates_at_budget ... ok
test util::text::tests::extract_lines_to_budget_zero_budget_returns_nothing ... ok
test util::text::tests::json_budget_charges_escaping_so_it_fits_fewer_lines_than_the_raw_budget ... ok
test util::text::tests::json_budget_safety_valve_yields_one_line_even_when_it_busts_the_budget ... ok
test util::text::tests::json_budget_chunk_still_fits_the_budget_after_serialization ... ok
test util::text::tests::leading_ws_extracts_indent ... ok
test util::text::tests::literal_continuation_mask_covers_each_line_spanning_form ... ok
test util::text::tests::literal_continuation_mask_covers_a_raw_newline_double_quoted_literal ... ok
test util::text::tests::literal_continuation_mask_does_not_latch_on_prose_quotes ... ok
test usage::db::tests::query_stats_percentiles ... ok
test util::text::tests::literal_continuation_mask_honours_escapes_inside_a_continued_literal ... ok
test util::text::tests::min_indent_picks_least_indented_nonblank ... ok
test util::text::tests::reindent_block_emits_literal_continuations_verbatim ... ok
test util::text::tests::reindent_to_dedents_when_target_shallower ... ok
test util::text::tests::truncate_short_unchanged ... ok
test util::text::tests::reindent_to_leaves_multi_line_literal_contents_alone ... ok
test util::text::tests::reindent_to_noop_when_already_based ... ok
test util::text::tests::truncate_unicode_counts_chars_not_bytes ... ok
test util::text::tests::reindent_to_preserves_blank_lines ... ok
test util::text::tests::reindent_to_shifts_code_and_leaves_the_literal_where_it_was ... ok
test util::text::tests::truncate_long_appends_ellipsis ... ok
test util::text::tests::reindent_to_shifts_dedented_body_to_target ... ok
test workspace::tests::focused_is_always_a_real_project_id ... ok
test workspace::tests::has_project_distinguishes_unknown_id_from_known_non_root_project ... ok
test util::text::tests::truncate_exact_length_unchanged ... ok
test workspace::tests::infer_depends_on_cargo_path_dep ... ok
test workspace::tests::infer_depends_on_gradle_include_build ... ok
test workspace::tests::infer_depends_on_no_manifests_returns_empty ... ok
test workspace::tests::infer_depends_on_ignores_external_paths ... ok
test workspace::tests::infer_depends_on_npm_workspace_protocol ... ok
test workspace::tests::infer_depends_on_requirements_txt_editable ... ok
test workspace::tests::resolve_project_for_path_rejects_dotdot_escape ... ok
test workspace::tests::resolve_project_from_path_uses_longest_prefix ... ok
test workspace::tests::discover_single_project_repo ... ok
test workspace::tests::package_json_without_scripts_or_main_is_skipped ... ok
test tools::semantic::tests::semantic_search_emits_progress_text ... ok
test workspace::tests::id_collision_is_deduplicated ... ok
test workspace::tests::respects_exclude_list ... ok
test workspace::tests::skips_node_modules_manifests ... ok
test workspace::tests::polyglot_root_languages_reflect_file_dominance ... ok
test workspace::tests::max_depth_limits_discovery ... ok
test workspace::tests::discover_multi_project_repo ... ok
test server::guide_hint_tests::anonymous_session_default_ttl_expires_a_stamp_backdated_past_two_hours ... ok
test usage::db::tests::retention_spares_a_row_referenced_by_a_pika_observation ... ok
